psampleid,pprojid,profile,sampleid,lat,lon,pproject
16534,2,boum173,7256,39.1246666666667,5.15716666666667,BOUM 2008
16365,2,boum028,7257,33.6248333333333,32.773,BOUM 2008
16504,2,boum141,7268,39.0258333333333,5.38166666666667,BOUM 2008
16449,2,boum082,7265,34.1373333333333,18.445,BOUM 2008
13202,7,tara_064_00_e,45581,-29.486,37.8938333333333,TARA 2010
16513,2,boum150,7267,39.367,5.351,BOUM 2008
13277,7,tara_070_00_d,45237,-20.3693333333333,-3.192,TARA 2010
13280,7,tara_070_00_d2,45528,-20.3861666666667,-3.20416666666667,TARA 2010
16454,2,boum090,7184,34.1308333333333,18.4785,BOUM 2008
16424,2,boum066,7192,33.7125,32.6526666666667,BOUM 2008
16376,2,boum035,7287,33.6728333333333,32.7746666666667,BOUM 2008
13232,7,tara_067_00_g,45703,-32.1566666666667,17.3986666666667,TARA 2010
13300,7,tara_072_00_d,45454,-8.79866666666667,-17.9033333333333,TARA 2010
16302,95,c_m135_070,44780,-17.8836666666667,-71.7166666666667,M 135
16509,2,boum146,7219,39.074,5.38366666666667,BOUM 2008
16266,95,c_m135_034,44785,-19.9996666666667,-73.9998333333333,M 135
13902,57,an1405_l1b_005,3386,73.2615,-57.8885,AN 1405
13914,57,an1405_l1b_010,3396,75.6333333333333,-64.6006666666667,AN 1405
13909,57,an1405_l1b_008,3395,75.4073333333333,-61.6491666666667,AN 1405
13873,56,an1304_l1_102,6093,77.3298333333333,-76.497,AN 1304
13308,7,tara_073_00_a,45636,-12.5066666666667,-24.3338333333333,TARA 2010
13028,7,tara_037_00_f,44998,20.8208333333333,63.6151666666667,TARA 2010
13740,56,an1304_l1_015,6100,59.0476666666667,-63.6041666666667,AN 1304
13229,7,tara_067_00_e,45026,-32.1783333333333,17.71,TARA 2010
13317,7,tara_074_00_b,45299,-16.0961666666667,-28.9908333333333,TARA 2010
13183,7,tara_053_00_a,45257,-13.0721666666667,47.003,TARA 2010
12980,7,tara_034_a,47470,18.3966666666667,39.8766666666667,TARA 2010
13374,7,tara_079_00_c,45429,-34.5498333333333,-47.7233333333333,TARA 2010
12993,7,tara_036_00_b,45126,20.8175,63.5121666666667,TARA 2010
15446,9,tara_146_01_a,45452,35.7915,-71.9493333333333,TARA 2012 A
17674,99,tara_122_00_b,45414,-8.98983333333333,-139.213166666667,Tara 2011
17687,99,tara_122_00_o,45175,-8.9705,-139.526666666667,Tara 2011
17062,5,ccep0810_045,2452,33.6111666666667,-121.154666666667,CCELTER 2008
13341,7,tara_077_00_a,45113,-24.5835,-43.8025,TARA 2010
9842,3,cycle_01_cast04,2477,34.2853333333333,-122.858,CCELTER 2012
13519,42,p1408_028,2459,34.1036666666667,-120.940666666667,CCELTER 2014
15230,69,m106_002,46323,17.5996666666667,-24.25,M 106
17054,5,ccep0810_041,2456,34.1146666666667,-121.676166666667,CCELTER 2008
17024,5,ccep0810_026,2457,32.602,-123.665,CCELTER 2008
15353,69,m106_028,46324,5.49933333333333,-22.9996666666667,M 106
17077,5,ccep0810_052,2526,33.5486666666667,-121.1785,CCELTER 2008
13170,7,tara_051_00_a,45301,-21.473,54.2755,TARA 2010
15324,69,m106_021,46326,8.4995,-23.0001666666667,M 106
15544,69,m106_072,46327,-6,-23.0003333333333,M 106
13473,43,p1604_02,11875,32.977,-123.025666666667,CCELTER 2016
13491,43,p1604_09,11881,33.3913333333333,-123.2115,CCELTER 2016
13529,43,p1604_20,11892,33.4475,-121.8995,CCELTER 2016
13593,43,p1604_40,11902,34.5148333333333,-120.7985,CCELTER 2016
13585,43,p1604_37,11906,34.466,-120.71,CCELTER 2016
15349,69,m106_027,46329,5.99916666666667,-23,M 106
14802,83,p1706_11,47574,35.0705,-121.516666666667,CCELTER 2017
15550,69,m106_078,46330,-8.50016666666667,-23.0003333333333,M 106
14941,83,p1706_60,47549,33.9038333333333,-122.662833333333,CCELTER 2017
14799,83,p1706_09,47556,35.0086666666667,-121.4865,CCELTER 2017
14822,83,p1706_18,47583,35.0651666666667,-121.132666666667,CCELTER 2017
15308,69,m106_016,46331,11.036,-21.2235,M 106
13197,7,tara_064_00_c,45374,-29.5046666666667,37.9598333333333,TARA 2010
16242,95,c_m135_010,44790,-22.999,-70.7495,M 135
14914,83,p1706_50,47588,34.2393333333333,-123.099666666667,CCELTER 2017
14932,83,p1706_56,47605,34.0198333333333,-122.601,CCELTER 2017
14928,83,p1706_54,47590,34.0868333333333,-122.952,CCELTER 2017
14939,83,p1706_59,47598,33.8621666666667,-122.688166666667,CCELTER 2017
14809,83,p1706_14,47591,35.1646666666667,-121.5635,CCELTER 2017
14870,83,p1706_35,47594,34.6905,-122.313833333333,CCELTER 2017
14807,83,p1706_13,47597,35.1321666666667,-121.547666666667,CCELTER 2017
14855,83,p1706_30,47600,34.7538333333333,-122.010166666667,CCELTER 2017
13223,7,tara_067_00_a,45320,-32.215,17.2866666666667,TARA 2010
14835,83,p1706_22,47609,34.9521666666667,-121.177166666667,CCELTER 2017
14839,83,p1706_24,47612,34.8721666666667,-121.1535,CCELTER 2017
13328,7,tara_076_00_d,45616,-21.0455,-35.3691666666667,TARA 2010
16329,95,c_m135_091,44822,-17,-84.0025,M 135
13312,7,tara_073_00_b,45306,-12.5103333333333,-24.4596666666667,TARA 2010
13331,7,tara_076_00_f,45116,-20.9308333333333,-35.1795,TARA 2010
13339,7,tara_076_00_i,45598,-20.9741666666667,-35.2618333333333,TARA 2010
16406,95,c_m135_125,44861,-14.0416666666667,-76.8873333333333,M 135
16270,95,c_m135_038,44869,-19.999,-71,M 135
12974,7,tara_032_c,45481,23.38,37.2916666666667,TARA 2010
12966,7,tara_031_b,45510,27.155,34.83,TARA 2010
13369,7,tara_079_00_a,45129,-34.3195,-47.596,TARA 2010
12990,7,tara_036_00_a,45397,20.8183333333333,63.5046666666667,TARA 2010
13355,7,tara_078_00_g,45621,-30.1436666666667,-43.2406666666667,TARA 2010
13398,7,tara_083_00_a,45438,-54.3768333333333,-65.153,TARA 2010
13002,7,tara_036_02,45214,24.7708333333333,57.055,TARA 2010
13080,7,tara_039_00_c,45007,18.5938333333333,66.4558333333333,TARA 2010
16389,95,c_m135_118,44877,-13.9996666666667,-80.004,M 135
13134,7,tara_044_00_b,45427,2.83133333333333,71.5666666666667,TARA 2010
13040,7,tara_038_00_c,45700,19.0258333333333,64.6226666666667,TARA 2010
13016,7,tara_037_00_c,45130,20.8243333333333,63.6033333333333,TARA 2010
13091,7,tara_039_00_f,45557,18.734,66.3896666666667,TARA 2010
13117,7,tara_041_00_b,45269,14.5821666666667,70.006,TARA 2010
13106,7,tara_040_00_b,45685,17.4825,67.9868333333333,TARA 2010
13235,7,tara_067_00_i,45000,-32.6105,16.7083333333333,TARA 2010
16296,95,c_m135_064,44900,-17.9966666666667,-76.0165,M 135
13263,7,tara_068_00_n,45028,-31.0616666666667,4.66166666666667,TARA 2010
13242,7,tara_068_00_f,45352,-31.0083333333333,5.36633333333333,TARA 2010
13253,7,tara_068_00_j,45016,-31.0198333333333,4.6685,TARA 2010
13238,7,tara_068_00_b,44980,-31.0086666666667,6.99183333333333,TARA 2010
12984,6,tara_017_b,44963,36.2408333333333,14.3076666666667,TARA 2009
13255,7,tara_068_00_k,45434,-31.0335,4.66433333333333,TARA 2010
13236,7,tara_068_00_a,45462,-31.017,7.49833333333333,TARA 2010
13271,7,tara_070_00_a,45398,-20.4368333333333,-3.18583333333333,TARA 2010
13325,7,tara_076_00_b,45519,-20.999,-35.3215,TARA 2010
13302,7,tara_072_00_e,45560,-8.79733333333333,-17.9045,TARA 2010
13269,7,tara_069_00_b,45355,-24.165,2.64416666666667,TARA 2010
13233,7,tara_067_00_h,45446,-32.4158333333333,17.0988333333333,TARA 2010
13199,7,tara_064_00_d,44991,-29.508,37.9253333333333,TARA 2010
13244,7,tara_068_00_g,44985,-31.004,5.01283333333333,TARA 2010
13267,7,tara_069_00_a,45369,-24.202,2.69866666666667,TARA 2010
13149,7,tara_045_00_e,44995,-0.8369,71.5631666666667,TARA 2010
13396,7,tara_082_00_c,45127,-47.1176666666667,-57.732,TARA 2010
15379,9,tara_144_00_b,45265,36.4121666666667,-72.9288333333333,TARA 2012 A
15452,9,tara_146_04_a,45092,34.4831666666667,-70.9356666666667,TARA 2012 A
15444,9,tara_146_00_g,45256,34.6033333333333,-71.2346666666667,TARA 2012 A
15436,9,tara_146_00_d,45632,34.6663333333333,-71.2906666666667,TARA 2012 A
11161,17,leg1_26,1082,43.5005,7.6995,MOOSE GE 2014
13213,7,tara_065_00_d,44997,-35.2636666666667,26.3281666666667,TARA 2010
13125,7,tara_042_00_a,45005,6.03133333333333,73.8941666666667,TARA 2010
15376,9,tara_144_00_a,45091,36.3448333333333,-72.777,TARA 2012 A
13250,7,tara_068_00_i,45014,-31.0265,4.5475,TARA 2010
13342,7,tara_077_00_b,45470,-24.5961666666667,-43.8196666666667,TARA 2010
13132,7,tara_044_00_a,45021,2.81733333333333,71.5381666666667,TARA 2010
12970,7,tara_032_b,45115,23.3866666666667,37.2133333333333,TARA 2010
13103,7,tara_040_00_a,45681,17.5293333333333,67.9576666666667,TARA 2010
13051,7,tara_038_00_f,45718,19.035,64.5638333333333,TARA 2010
17726,99,tara_129_00_b,45145,6.67516666666667,-153.067166666667,Tara 2011
12963,7,tara_031_a,45368,27.145,34.8066666666667,TARA 2010
13273,7,tara_070_00_b,45571,-20.4111666666667,-3.17566666666667,TARA 2010
11694,46,outpace_089,1924,-20.9686666666667,178.643166666667,OUTPACE 2015
11690,46,outpace_086,1814,-20.7026666666667,176.377833333333,OUTPACE 2015
11774,46,outpace_154,1801,-18.4195,-165.937833333333,OUTPACE 2015
11708,46,outpace_104,1938,-18.2856666666667,-170.966333333333,OUTPACE 2015
11643,46,outpace_049,1887,-19.2428333333333,164.640166666667,OUTPACE 2015
12996,7,tara_036_00_c,45415,20.8256666666667,63.5218333333333,TARA 2010
11689,46,outpace_085,1890,-20.7091666666667,176.383166666667,OUTPACE 2015
13179,7,tara_052_00_b,45276,-16.9538333333333,54.0073333333333,TARA 2010
13353,7,tara_078_00_f,45122,-30.1486666666667,-43.2698333333333,TARA 2010
13065,7,tara_038_00_k,45030,19.0011666666667,64.5763333333333,TARA 2010
11971,47,p25,336,30.3338333333333,-68.498,SARGASSO A
13304,7,tara_072_00_f,45117,-8.796,-17.9073333333333,TARA 2010
13306,7,tara_072_00_g,45124,-8.79533333333333,-17.9065,TARA 2010
13217,7,tara_066_00_a,44996,-34.9363333333333,17.9366666666667,TARA 2010
13330,7,tara_076_00_e,45131,-21.0621666666667,-35.3873333333333,TARA 2010
13285,7,tara_070_00_f,44994,-20.1546666666667,-3.46683333333333,TARA 2010
13176,7,tara_052_00_a,45448,-16.957,53.9851666666667,TARA 2010
11891,48,p42119,686,29.0001666666667,-43.9955,SARGASSO B
13240,7,tara_068_00_e,45525,-31.008,5.732,TARA 2010
15702,49,tara_201_11,45426,74.3361666666667,-85.6033333333333,TARA 2013
13264,7,tara_068_00_o,45011,-31.0301666666667,4.68783333333333,TARA 2010
15672,49,tara_189_02,45270,77.8998333333333,117.0005,TARA 2013
15721,49,tara_206_05,45083,70.9433333333333,-53.5126666666667,TARA 2013
15686,49,tara_196_01,45082,71.891333333333293,-154.907833333333,TARA 2013
15657,49,tara_178_02,45385,77.2571666666667,73.2015,TARA 2013
15409,9,tara_145_00_b,45595,39.2003333333333,-70.0343333333333,TARA 2012 A
15462,9,tara_147_00_c,45380,32.9208333333333,-66.551,TARA 2012 A
15458,9,tara_147_00_a,45461,33.035,-66.539,TARA 2012 A
15451,9,tara_146_03_a,45365,35.1775,-71.6175,TARA 2012 A
15395,9,tara_144_02_a,45366,34.979,-74.8601666666667,TARA 2012 A
12557,51,tara_142_00_d,45386,25.641,-88.4651666666667,TARA 2012 B
15401,9,tara_144_04_a,45442,35.1041666666667,-75.0688333333333,TARA 2012 A
12603,51,tara_151_02_a,45042,35.101,-29.7971666666667,TARA 2012 B
14798,81,station2_cast4,10401,53.5345,-42.2398333333333,NAAMES 02
13146,7,tara_045_00_c,45546,1.2975,71.538,TARA 2010
16038,87,ge_2016_114,11736,68.1135,-57.8638333333333,GREENEDGE 2016 C
16041,87,ge_2016_116,11740,68.1088333333333,-57.0716666666667,GREENEDGE 2016 C
16068,87,ge_2016_131,11756,69.9998333333333,-60.0915,GREENEDGE 2016 C
16063,87,ge_2016_128,11757,70.0043333333333,-59.287,GREENEDGE 2016 C
16037,87,ge_2016_113,11739,68.1146666666667,-58.1171666666667,GREENEDGE 2016 C
12580,51,tara_148_00_d,45576,31.8273333333333,-64.0905,TARA 2012 B
16061,87,ge_2016_127,11753,70.0043333333333,-58.6563333333333,GREENEDGE 2016 C
17648,99,tara_111_00_f,45585,-16.966,-100.719,Tara 2011
16026,87,ge_2016_105,11728,68.1121666666667,-58.4211666666667,GREENEDGE 2016 C
16030,87,ge_2016_108,11733,68.1253333333333,-58.9781666666667,GREENEDGE 2016 C
17744,99,tara_132_00_a,45593,31.5206666666667,-158.9975,Tara 2011
17808,99,tara_139_02_a,45653,6.47666666666667,-95.5315,Tara 2011
16040,87,ge_2016_115,11737,68.1131666666667,-57.3436666666667,GREENEDGE 2016 C
16034,87,ge_2016_111,11734,68.114,-57.765,GREENEDGE 2016 C
13322,7,tara_075_00_b,45675,-18.0063333333333,-32.7166666666667,TARA 2010
13352,7,tara_078_00_e,45719,-30.1551666666667,-43.2595,TARA 2010
16133,87,ge_2016_179,11797,69.5008333333333,-58.1566666666667,GREENEDGE 2016 C
16132,87,ge_2016_178,11799,69.5006666666667,-57.8703333333333,GREENEDGE 2016 C
16035,87,ge_2016_112,11738,68.1151666666667,-57.7611666666667,GREENEDGE 2016 C
16020,87,ge_2016_101,11723,68.1161666666667,-59.4513333333333,GREENEDGE 2016 C
16019,86,ge_2016_046,11257,68.9831666666667,-58.1318333333333,GREENEDGE 2016 A
16025,86,ge_2016_048,11258,68.9985,-56.7895,GREENEDGE 2016 A
16029,87,ge_2016_107,11731,68.1226666666667,-58.9661666666667,GREENEDGE 2016 C
16028,86,ge_2016_049,11259,69.0006666666667,-56.7798333333333,GREENEDGE 2016 A
15955,86,ge_2016_008,11219,68.4978333333333,-58.1526666666667,GREENEDGE 2016 A
15966,86,ge_2016_013,11223,68.5156666666667,-59.2651666666667,GREENEDGE 2016 A
15964,86,ge_2016_011,11221,68.4995,-58.8241666666667,GREENEDGE 2016 A
14514,76,c_m121_1238,44369,-3.00266666666667,4.41583333333333,M 121
14861,81,station4_cast17,10400,47.333,-38.2845,NAAMES 02
15991,86,ge_2016_030,11241,68.5905,-59.9383333333333,GREENEDGE 2016 A
9947,16,malina005,5331,70.7378333333333,-135.536833333333,MALINA 2009
10123,16,malina126,5327,71.409,-132.638666666667,MALINA 2009
10118,16,malina121,5333,71.3518333333333,-132.585333333333,MALINA 2009
15209,82,msm_060_431_0001,25102,-34.4995,-48.4998333333333,MSM060
15143,82,msm_060_319_0001,25173,-34.4995,-30.6076666666667,MSM060
15204,82,msm_060_413_0001,25325,-34.4991666666667,-45.996,MSM060
15203,82,msm_060_410_0001,25319,-34.4996666666667,-45.4993333333333,MSM060
10268,20,081,6143,24.1171666666667,-158.099166666667,OPEREX 2008
10399,22,c_msm22_029,46235,4.53316666666667,-22.4165,MSM 22
10468,22,c_msm22_099,46194,18.0095,-21.9906666666667,MSM 22
10374,22,c_msm22_003,46182,17.6063333333333,-24.2505,MSM 22
10392,22,c_msm22_022,46245,5.013,-22.9975,MSM 22
10492,23,c_msm23_008,45835,14.5,-21,MSM 23
10433,22,c_msm22_063,46152,-5.00566666666667,-22.981,MSM 22
10434,22,c_msm22_064,46244,-5.0055,-22.9808333333333,MSM 22
10522,23,c_msm23_023,45846,10.4991666666667,-21.0005,MSM 23
10566,23,c_msm23_054,45832,8.50033333333333,-21,MSM 23
10575,23,c_msm23_063,45824,-0.996333333333333,-23.0008333333333,MSM 23
10486,23,c_msm23_002,45818,14.624,-23.2491666666667,MSM 23
16322,95,c_m135_086,44773,-16.9998333333333,-78.9998333333333,M 135
14983,82,msm_060_088_0001,25143,-34.4995,6.06633333333333,MSM060
15063,82,msm_060_174_0001,25315,-34.4983333333333,-7.68283333333333,MSM060
14978,82,msm_060_084_0001,25155,-34.499,6.721,MSM060
15173,82,msm_060_371_0001,25171,-34.5001666666667,-39.1208333333333,MSM060
15213,82,msm_060_443_0001,25116,-34.5016666666667,-50.4976666666667,MSM060
15196,82,msm_060_404_0001,25336,-34.5003333333333,-44.5,MSM060
15553,69,m106_081,46337,-11.4993333333333,-32.884,M 106
15317,69,m106_020,46338,8.99966666666667,-23.0003333333333,M 106
15337,69,m106_024,46339,6.96616666666667,-22.9783333333333,M 106
15434,69,m106_039,46340,2.66716666666667,-23.0003333333333,M 106
15386,69,m106_034,46343,3.9995,-23,M 106
15547,69,m106_075,46345,-6.9995,-23.0001666666667,M 106
15545,69,m106_073,46349,-6.49966666666667,-23.0005,M 106
15549,69,m106_077,46350,-7.99883333333333,-23.0005,M 106
15542,69,m106_070,46353,-5,-23.0006666666667,M 106
15546,69,m106_074,46354,-6.9995,-23.0001666666667,M 106
15580,69,m106_108,46372,-5.36166666666667,-33.417,M 106
15578,69,m106_106,46375,-5.20533333333333,-32.5005,M 106
15584,69,m106_112,46379,-5.54433333333333,-34.4006666666667,M 106
15585,69,m106_113,46380,-5.579,-34.599,M 106
15582,69,m106_110,46381,-5.50383333333333,-34.1701666666667,M 106
15581,69,m106_109,46383,-5.443,-33.8336666666667,M 106
15577,69,m106_105,46385,-5.2055,-32.5003333333333,M 106
16390,2,boum043,7188,33.6251666666667,32.6523333333333,BOUM 2008
16524,2,boum163,7252,39.0981666666667,5.27183333333333,BOUM 2008
14093,60,gn2015_l2_027,3631,67.4795,-63.79,GREENEDGE ICE CAMP 2015
14087,60,gn2015_l2_021,3643,67.4795,-63.79,GREENEDGE ICE CAMP 2015
16277,95,c_m135_045,44788,-18.9993333333333,-70.7498333333333,M 135
16291,95,c_m135_059,44875,-18.0001666666667,-80.9998333333333,M 135
12187,4,lohafex_ps73_141,6112,-48.6211666666667,-15.2276666666667,LOHAFEX 2009
12243,4,lohafex_ps73_180,6166,-48.2466666666667,-15.2783333333333,LOHAFEX 2009
16062,86,ge_2016_062,11263,69.0263333333333,-59.055,GREENEDGE 2016 A
16081,86,ge_2016_071,11267,69.007,-60.7426666666667,GREENEDGE 2016 A
16077,86,ge_2016_068,11270,69.0096666666667,-60.0498333333333,GREENEDGE 2016 A
16042,87,ge_2016_117,11744,70.0013333333333,-56.8978333333333,GREENEDGE 2016 C
10498,23,c_msm23_014,45817,11.9988333333333,-20.999,MSM 23
10548,23,c_msm23_035,45820,10.5053333333333,-21.1263333333333,MSM 23
10547,23,c_msm23_034,45821,10.625,-21.1251666666667,MSM 23
10507,23,c_msm23_017,45822,10.5015,-21.0018333333333,MSM 23
10502,23,c_msm23_016,45823,10.9991666666667,-21.0013333333333,MSM 23
10528,23,c_msm23_025,45826,10.8745,-21.0003333333333,MSM 23
10578,23,c_msm23_067,45828,-18.1926666666667,1.00283333333333,MSM 23
10489,23,c_msm23_005,45829,14.5,-22.4998333333333,MSM 23
10516,23,c_msm23_020,45830,10.7498333333333,-20.5,MSM 23
10509,23,c_msm23_018,45831,9.99983333333333,-21,MSM 23
10500,23,c_msm23_015,45833,11.5001666666667,-21.0011666666667,MSM 23
10494,23,c_msm23_010,45834,14.0001666666667,-21.0003333333333,MSM 23
10576,23,c_msm23_064,45837,-0.016333,-23.0006666666667,MSM 23
10496,23,c_msm23_012,45838,13,-21,MSM 23
10534,23,c_msm23_027,45839,10.9996666666667,-20.8751666666667,MSM 23
10564,23,c_msm23_052,45840,9.49966666666667,-21,MSM 23
10487,23,c_msm23_003,45841,14.7498333333333,-23.4998333333333,MSM 23
10485,23,c_msm23_001,45842,17.6026666666667,-24.2988333333333,MSM 23
10546,23,c_msm23_033,45843,10.7501666666667,-21.125,MSM 23
10491,23,c_msm23_007,45844,14.5003333333333,-21.5003333333333,MSM 23
10490,23,c_msm23_006,45847,14.5003333333333,-22.0005,MSM 23
10573,23,c_msm23_061,45848,4.07,-23.0008333333333,MSM 23
10541,23,c_msm23_031,45849,10.5998333333333,-21.0005,MSM 23
10493,23,c_msm23_009,45850,14.5001666666667,-20.5,MSM 23
10569,23,c_msm23_057,45851,6.99983333333333,-20.9998333333333,MSM 23
10495,23,c_msm23_011,45853,13.5,-20.9995,MSM 23
10568,23,c_msm23_056,45854,7.4995,-21,MSM 23
10570,23,c_msm23_058,45855,6.49883333333333,-20.9975,MSM 23
10518,23,c_msm23_021,45856,10.75,-20.9993333333333,MSM 23
10514,23,c_msm23_019,45857,10.4998333333333,-20.4998333333333,MSM 23
10565,23,c_msm23_053,45858,8.99983333333333,-21.0001666666667,MSM 23
10520,23,c_msm23_022,45860,10.6243333333333,-21.0005,MSM 23
10571,23,c_msm23_059,45861,6,-20.9986666666667,MSM 23
10553,23,c_msm23_041,46869,10.375,-21.1256666666667,MSM 23
10539,23,c_msm23_030,46870,10.7501666666667,-20.8751666666667,MSM 23
10543,23,c_msm23_032,46871,10.734,-20.9941666666667,MSM 23
10561,23,c_msm23_049,46872,10.625,-21.2501666666667,MSM 23
10562,23,c_msm23_050,46874,10.4996666666667,-21.2501666666667,MSM 23
10555,23,c_msm23_043,46875,10.375,-20.875,MSM 23
10554,23,c_msm23_042,46876,10.3781666666667,-21.0041666666667,MSM 23
10552,23,c_msm23_040,46877,10.6405,-20.7533333333333,MSM 23
10556,23,c_msm23_044,46878,10.3746666666667,-20.7503333333333,MSM 23
10563,23,c_msm23_051,46879,10.3745,-21.2501666666667,MSM 23
10557,23,c_msm23_045,46880,10.633,-20.751,MSM 23
10551,23,c_msm23_038,46881,10.7493333333333,-20.7501666666667,MSM 23
10577,23,c_msm23_066,46882,-9.91733333333333,-9.97333333333333,MSM 23
10559,23,c_msm23_047,46884,10.5328333333333,-20.8756666666667,MSM 23
10549,23,c_msm23_036,46885,10.5,-20.8751666666667,MSM 23
10560,23,c_msm23_048,46886,10.7498333333333,-21.2501666666667,MSM 23
10558,23,c_msm23_046,46887,10.7895,-20.7595,MSM 23
10447,22,c_msm22_077,46149,10.5,-23.0006666666667,MSM 22
16347,2,boum017,7271,33.5803333333333,31.9336666666667,BOUM 2008
10471,22,c_msm22_102,46160,18.0055,-22.9928333333333,MSM 22
10424,22,c_msm22_054,46181,-0.999,-22.9996666666667,MSM 22
10458,22,c_msm22_089,46201,14.4995,-23,MSM 22
10425,22,c_msm22_055,46203,-1.33316666666667,-22.9996666666667,MSM 22
10390,22,c_msm22_020,46158,5.49983333333333,-22.9995,MSM 22
10460,22,c_msm22_091,46178,14.9998333333333,-22.9998333333333,MSM 22
10410,22,c_msm22_040,46215,2,-23,MSM 22
10417,22,c_msm22_047,46247,-0.003,-23.1125,MSM 22
10397,22,c_msm22_027,46246,4.59066666666667,-23.4256666666667,MSM 22
15972,86,ge_2016_017,11228,68.5336666666667,-60.1671666666667,GREENEDGE 2016 A
15975,86,ge_2016_019,11230,68.5258333333333,-60.1443333333333,GREENEDGE 2016 A
15978,86,ge_2016_020,11231,68.4706666666667,-60.4396666666667,GREENEDGE 2016 A
10379,22,c_msm22_008,46214,12.7498333333333,-21.0011666666667,MSM 22
15979,86,ge_2016_021,11232,68.5541666666667,-60.6518333333333,GREENEDGE 2016 A
15982,86,ge_2016_024,11235,68.456,-61.3558333333333,GREENEDGE 2016 A
15983,86,ge_2016_025,11236,68.4386666666667,-61.3625,GREENEDGE 2016 A
15996,86,ge_2016_032,11243,68.6846666666667,-59.4198333333333,GREENEDGE 2016 A
16000,86,ge_2016_035,11246,68.7125,-59.2216666666667,GREENEDGE 2016 A
16001,86,ge_2016_036,11247,68.7431666666667,-58.9358333333333,GREENEDGE 2016 A
16003,86,ge_2016_037,11248,68.773,-58.7391666666667,GREENEDGE 2016 A
16004,86,ge_2016_038,11249,68.8041666666667,-58.492,GREENEDGE 2016 A
16012,86,ge_2016_043,11254,68.8501666666667,-58.0821666666667,GREENEDGE 2016 A
16017,86,ge_2016_045,11256,68.9078333333333,-57.6503333333333,GREENEDGE 2016 A
16064,86,ge_2016_063,11269,68.9931666666667,-59.3286666666667,GREENEDGE 2016 A
16052,86,ge_2016_057,11274,68.9998333333333,-58.7396666666667,GREENEDGE 2016 A
16085,86,ge_2016_072,11281,69.0073333333333,-60.9525,GREENEDGE 2016 A
16093,86,ge_2016_076,11283,69.033,-61.438,GREENEDGE 2016 A
16100,86,ge_2016_079,11288,69.0086666666667,-62.1221666666667,GREENEDGE 2016 A
16147,87,ge_2016_193,11709,69.5006666666667,-61.577,GREENEDGE 2016 C
15986,87,ge_2016_086,11711,68.0196666666667,-62.4188333333333,GREENEDGE 2016 C
15994,87,ge_2016_091,11712,68.0325,-61.6088333333333,GREENEDGE 2016 C
15993,87,ge_2016_090,11715,68.0326666666667,-61.6533333333333,GREENEDGE 2016 C
15998,87,ge_2016_092,11716,68.0936666666667,-61.3545,GREENEDGE 2016 C
16002,87,ge_2016_093,11720,68.0936666666667,-61.0765,GREENEDGE 2016 C
16013,87,ge_2016_097,11721,68.1058333333333,-59.9943333333333,GREENEDGE 2016 C
16014,87,ge_2016_098,11722,68.1053333333333,-59.9705,GREENEDGE 2016 C
16018,87,ge_2016_100,11725,68.1098333333333,-59.7285,GREENEDGE 2016 C
16023,87,ge_2016_103,11727,68.1151666666667,-58.9373333333333,GREENEDGE 2016 C
16045,87,ge_2016_119,11741,70.0001666666667,-57.4578333333333,GREENEDGE 2016 C
16044,87,ge_2016_118,11742,70.0001666666667,-57.1856666666667,GREENEDGE 2016 C
16049,87,ge_2016_121,11743,70.0018333333333,-58.0716666666667,GREENEDGE 2016 C
16051,87,ge_2016_122,11746,69.9998333333333,-58.3626666666667,GREENEDGE 2016 C
16072,87,ge_2016_133,11750,69.9973333333333,-60.6808333333333,GREENEDGE 2016 C
16067,87,ge_2016_130,11751,69.9998333333333,-59.808,GREENEDGE 2016 C
16083,87,ge_2016_139,11752,69.9973333333333,-61.2388333333333,GREENEDGE 2016 C
16082,87,ge_2016_138,11758,70.0036666666667,-60.974,GREENEDGE 2016 C
16074,87,ge_2016_134,11759,70.0028333333333,-60.365,GREENEDGE 2016 C
16065,87,ge_2016_129,11760,69.9965,-59.5098333333333,GREENEDGE 2016 C
16070,87,ge_2016_132,11761,69.9998333333333,-60.3616666666667,GREENEDGE 2016 C
16092,87,ge_2016_143,11765,70.0168333333333,-62.422,GREENEDGE 2016 C
16088,87,ge_2016_141,11766,69.9923333333333,-61.8548333333333,GREENEDGE 2016 C
16090,87,ge_2016_142,11767,69.9965,-62.1521666666667,GREENEDGE 2016 C
16102,87,ge_2016_154,11771,70.5026666666667,-62.5173333333333,GREENEDGE 2016 C
16099,87,ge_2016_152,11773,70.5013333333333,-63.0421666666667,GREENEDGE 2016 C
16101,87,ge_2016_153,11774,70.5003333333333,-62.8021666666667,GREENEDGE 2016 C
16098,87,ge_2016_151,11775,70.5131666666667,-63.4073333333333,GREENEDGE 2016 C
16094,87,ge_2016_149,11776,70.4765,-63.9781666666667,GREENEDGE 2016 C
16096,87,ge_2016_150,11777,70.5033333333333,-63.7026666666667,GREENEDGE 2016 C
16112,87,ge_2016_159,11778,70.4986666666667,-59.5251666666667,GREENEDGE 2016 C
16113,87,ge_2016_160,11780,70.5018333333333,-59.5035,GREENEDGE 2016 C
16115,87,ge_2016_161,11781,70.4681666666667,-59.4803333333333,GREENEDGE 2016 C
16117,87,ge_2016_163,11782,70.5023333333333,-60.1228333333333,GREENEDGE 2016 C
16118,87,ge_2016_164,11783,70.5128333333333,-60.4333333333333,GREENEDGE 2016 C
